seqn,weekday,avg_daily
31375,1,930.907182320442
31375,2,757.8592162554427
31375,3,667.5379939209727
31375,4,751.2784431137725
31375,5,865.5211267605633
31375,6,702.5042839657283
31375,7,512.6867612293145
31376,1,582.514392991239
31376,2,658.6937931034482
31376,3,377.06085918854416
31376,4,625.5049504950495
31376,5,612.6608260325406
31376,6,351.5912698412698
31376,7,501.10521582733816
31378,1,125.72613636363636
31378,2,294.8967587034814
31378,3,238.0978120978121
31378,4,212.34558823529412
31378,5,227.44516829533117
31378,6,361.1155419222904
31378,7,368.81802426343154
31379,1,54.72872996300863
31379,2,51.27784577723378
31379,3,76.35574837310195
31379,4,52.82666666666667
31379,5,51.91186839012926
31379,6,56.46015424164524
31379,7,70.41739130434783
31380,1,337.1465753424658
31380,2,142.27623762376237
31380,3,352.3893591293833
31380,4,209.28320802005013
31380,5,335.6162790697674
31380,6,163.22116527942924
31380,7,370.2929745889387
31381,1,186.27186761229314
31381,2,225.80106100795757
31381,3,234.20062695924764
31381,4,320.1835564053537
31381,5,270.1282296650718
31381,6,345.2097669256382
31381,7,207.1528888888889
31382,1,250.57629255989912
31382,2,306.6982543640898
31382,3,317.2068965517241
31382,4,297.1902173913044
31382,5,2.3846153846153846
31382,6,164.84736842105264
31382,7,325.7165071770335
31383,2,202.77649006622516
31383,3,394.2836676217765
31383,4,301.2754662840746
31383,5,236.09208972845337
31383,6,271.0347394540943
31383,7,357.2416666666667
31384,1,333.31018518518516
31384,2,382.15969162995594
31384,3,240.8788888888889
31384,4,375.1430167597765
31384,5,463.082119205298
31384,6,434.8267326732673
31384,7,304.8827004219409
31385,1,586.3645161290323
31385,2,407.9643962848297
31385,3,672.3462532299742
31385,4,326.6144
31385,5,1494.3840579710145
31385,6,672.3868194842407
31385,7,83.06666666666666
31386,1,177.28318584070797
31386,2,137.81385729058945
31386,3,110.32592592592593
31386,4,126.87563710499491
31386,5,187.8560606060606
31386,6,242.63319386331938
31386,7,878
31387,2,371
31387,4,259
31387,5,120.042071197411
31387,6,48.95454545454545
31388,1,147.5159090909091
31388,2,170.96794871794873
31388,3,241.69600938967136
31388,4,270.76074972436606
31388,5,228.6021505376344
31388,6,259.51949541284404
31389,1,374.04459459459457
31389,2,700.5300261096605
31389,3,876.1634382566587
31389,4,744.8224543080939
31389,5,426.4281949934124
31389,6,566.456009913259
31389,7,397.0165289256198
31391,1,157.61896551724138
31391,2,541.1995277449823
31391,3,656.2575976845152
31391,4,144.2136752136752
31391,5,19.28
31391,6,502.94776119402985
31391,7,164.41591784338897
31395,1,398.2973621103117
31395,2,387.5975
31395,3,223.7510683760684
31395,4,254.7409090909091
31395,5,450.83870967741933
31395,6,282.24271844660194
31395,7,282.75
31396,1,501.24285714285713
31396,2,489.51691729323306
31396,3,395.2795811518325
31396,4,328.20750988142294
31396,5,399.3180987202925
31396,6,223.78252427184466
31396,7,486.9734607218684
31397,1,409.94444444444446
31397,2,466.16923076923075
31397,3,404.00586854460096
31397,4,459.2860411899313
31397,5,205.94170403587444
31397,6,482.3615384615385
31397,7,676
31398,1,0.1836734693877551
31398,2,432.14074074074074
31398,3,954.9889162561576
31398,4,1270.5324532453246
31398,5,1090.0526315789473
31398,6,718.5298913043479
31399,1,83.76319444444445
31399,2,137.6315789473684
31399,3,551.9648127128263
31399,4,182.91501976284584
31399,5,196.32125205930808
31399,6,90.91349480968859
31399,7,180.31597222222223
31400,1,37.63324538258575
31400,2,38.20724801812005
31400,3,61.68677494199536
31400,4,50.52724968314322
31400,5,28.81581027667984
31400,6,34.29375
31400,7,36.53402777777778
31402,1,559.9382113821139
31402,2,277.0376344086022
31402,3,265.54773269689736
31402,4,233.68279569892474
31402,5,423.9542168674699
31402,6,318.31481481481484
31402,7,527.4415384615385
31403,3,126.9375
31403,4,386.42009132420094
31403,5,228.3900826446281
31403,6,341.0652173913044
31403,7,356.9310344827586
31406,2,825.4901960784314
31406,3,123
31406,4,344.86917293233086
31406,5,382.5
31407,1,158.19370460048427
31407,2,188.0073664825046
31407,3,196.4120879120879
31407,4,255.35739231664726
31407,5,163.57615894039736
31407,6,145.665611814346
31407,7,179.49305555555554
31409,1,874.4553314121038
31409,2,620.5746606334842
31409,3,500.6156763590392
31409,4,1913.0729295426452
31409,5,533.5240572171651
31409,6,645.7696202531646
31409,7,1071.3964686998395
31413,1,322.026936026936
31413,2,555.9481132075472
31413,3,652.7182175622543
31413,4,453.81151832460733
31413,5,443.2521572387344
31413,6,566.1192865105909
31413,7,297.1190798376184
31416,1,98.7003699136868
31416,2,1197
31416,3,162.1806167400881
31416,4,156.6245810055866
31416,5,207.28191489361703
31416,6,244.0929648241206
31416,7,338.7005347593583
31417,1,283.62738853503186
31417,2,342.8679245283019
31417,3,227.69646182495345
31417,4,328.19977037887486
31417,5,447.0869565217391
31417,6,288.7028397565923
31417,7,53.972115384615385
31418,1,334.75379609544467
31418,2,280.35683297180043
31418,3,245.04132231404958
31418,4,300.5612134344529
31418,5,269.3888888888889
31418,6,465.73792394655703
31418,7,266.8092835519677
31420,1,18.501243781094526
31420,2,1030.7420118343196
31420,3,1254.8378672470076
31420,4,1416.8829268292684
31420,5,204.11079136690648
31420,6,1309.873670212766
31420,7,138.23809523809524
31423,1,213.03285151116953
31423,2,203.45833333333334
31423,3,277.7209554831705
31423,4,146.32310838445807
31423,5,195.46359743040685
31423,6,189.65082444228904
31423,7,136.70495495495496
31425,1,147.38476011288805
31425,2,269.71168437025796
31425,3,147.24375
31425,4,399.2490234375
31425,5,297.5390702274975
31425,6,189.39175257731958
31425,7,190.005055611729
31426,1,343.16614420062695
31426,2,243.08228571428572
31426,3,184.41935483870967
31426,4,504.0863309352518
31426,5,180.00829875518673
31426,6,205.1654761904762
31426,7,173.91685912240186
31427,1,962.5
31427,2,347.57093425605535
31427,3,242.84691848906562
31427,4,1032.697860962567
31427,5,750.0864345738295
31427,6,366.3692660550459
31427,7,509.70327993897786
31428,1,190.90721649484536
31428,2,290.35445757250267
31428,3,281.5264864864865
31428,4,264.4516765285996
31428,5,267.1683731513083
31428,6,309.6531914893617
31428,7,366.15269461077844
31429,1,463.48148148148147
31429,2,336.2233883058471
31429,3,592.070652173913
31429,4,465.03098106712565
31429,5,73.0266272189349
31429,6,192.04545454545453
31430,1,176.2173913043478
31430,2,82.73684210526316
31430,6,566
31431,1,28.493055555555557
31431,2,27.53125
31431,5,88.12
31431,6,122.19047619047619
31431,7,56.32222222222222
31432,2,168.80875202593194
31432,3,670.6961722488038
31432,4,255.87562189054725
31432,5,765.2558139534884
31432,6,535
31432,7,168.02173913043478
31434,1,187.12376237623764
31434,2,245.7753807106599
31434,3,267.5573065902579
31434,4,172.23316708229427
31434,5,265.0746561886051
31434,6,321.9961013645224
31434,7,364.0916905444126
31435,1,480.7821100917431
31435,2,356.4734432234432
31435,3,311.7043956043956
31435,4,181.2116402116402
31435,5,191.05571847507332
31435,6,378.2483606557377
31435,7,372.1455792682927
31439,1,349.2891061452514
31439,2,449.6046511627907
31439,3,223.409375
31439,4,168.24514811031665
31439,5,188.50974358974358
31439,6,227.8612662942272
31439,7,286.0967741935484
31442,1,147.42566510172145
31442,2,387.5344827586207
31442,3,154.28856382978722
31442,4,145.27551020408163
31442,6,124.07359813084112
31442,7,181.7979797979798
31443,1,128.30671736375157
31443,2,205.73229461756375
31443,3,32.31578947368421
31443,4,352.228729281768
31443,5,123.0071599045346
31443,6,292.60427263479147
31443,7,100.30572289156626
31446,1,712.81
31446,2,657.8193641618498
31446,3,470.0384087791495
31446,4,347.13684210526316
31446,6,106.19117647058823
31446,7,591.8855054811206
31447,1,106.17912087912087
31447,2,129.6439393939394
31447,3,128.7826982492276
31447,4,101.76899063475547
31447,5,113.18704284221526
31447,6,163.07903780068727
31447,7,145.10709987966305
31451,1,105.875
31451,2,63.36036036036036
31451,3,288.0068212824011
31451,4,153.25215517241378
31451,5,11.254237288135593
31451,6,45.63374485596708
31452,1,243.41333333333333
31452,2,184.50533807829183
31452,3,72.39950372208436
31452,4,61.10685483870968
31452,5,123.31880733944953
31452,6,203.12206572769952
31452,7,2756
31453,1,276.9270833333333
31453,2,263.6376811594203
31453,3,432.36373626373626
31453,4,347.449088960343
31453,5,476.1119402985075
31453,6,376.26797385620915
31453,7,321.39719626168227
31454,1,126.5440313111546
31454,2,221.56361474435195
31454,3,233.9894613583138
31454,4,282.41848390446523
31454,5,411.0133495145631
31454,6,372.1407894736842
31454,7,131.77229299363057
31456,1,364.2637362637363
31456,2,672.770253929867
31456,3,565.4248291571754
31456,4,671.5312954876274
31456,5,489.77277840269966
31456,6,535.3454332552693
31456,7,767.0492866407263
31457,1,212.41630901287553
31457,2,182.89101123595506
31457,3,197.42486486486487
31457,4,179.10837438423644
31457,5,251.78090575275397
31457,6,262.26094570928194
31457,7,218.249430523918
31458,1,1012
31458,2,839.6223404255319
31458,3,71.45079365079366
31458,4,396.80252100840335
31458,5,829.3637660485022
31458,6,726.369623655914
31458,7,69.8
31460,1,201.32244008714596
31460,2,351.7013888888889
31460,3,388.5866523143165
31460,4,434.37985309548793
31460,5,176.9959349593496
31460,6,209.16446700507615
31460,7,373.64021164021165
31463,1,94.20277777777778
31463,2,118.7247119078105
31463,3,111.2156862745098
31463,4,153.75381679389312
31463,5,98.80099916736053
31463,6,1123.75
31463,7,83.90513068731849
31464,1,399.1862567811935
31464,2,280.84593837535016
31464,3,233.42444444444445
31464,4,160.59803921568627
31464,5,239.7014157014157
31464,6,175.07669616519175
31464,7,153.2192118226601
31465,1,628.9949748743719
31465,2,488.808838643371
31465,3,593.0283533260632
31465,4,693.3363286264441
31465,5,955.3716475095786
31465,6,316.23594615993665
31465,7,609.0489690721649
31466,1,200.5094102885822
31466,2,266.6398559423769
31466,3,212.47272727272727
31466,4,209.7508650519031
31466,5,272.63870967741934
31466,6,245.88782358581017
31466,7,213.5030549898167
31469,1,83.72393098274569
31469,2,113.82588235294118
31469,3,105.7741456166419
31469,4,43.5402144772118
31469,5,141.48734693877552
31469,6,83.40625
31469,7,63.6352247605011
31470,1,485.0381355932203
31470,2,75.16267339218159
31470,3,215.91910902696367
31470,4,316.4887737478411
31470,5,283.95454545454544
31470,6,469.4760233918129
31471,1,977.84135240572175
31471,2,1061.2492012779553
31471,3,1250.9845041322315
31471,4,730.162109375
31471,5,1000.3123732251521
31471,6,817.9827255278311
31471,7,260.3939393939394
31472,1,56.028199566160524
31472,2,69.63419913419914
31472,3,66.61865569272976
31472,4,67.6191135734072
31472,5,48.585470085470085
31472,6,50.3821892393321
31472,7,64.15068493150685
31474,1,1141.2857142857142
31474,2,784.2857142857143
31474,3,1040.956873315364
31474,4,931.9221556886228
31474,5,818.2663551401869
31474,6,783.1405472636816
31474,7,875.1695906432749
31477,1,157.94444444444446
31477,5,329.2096774193548
31477,6,53.59183673469388
31478,1,582.8516129032258
31478,2,833.4223602484471
31478,3,637.5800561797753
31478,4,741.9076305220883
31478,5,587.6818181818181
31478,6,1010.5270935960591
31478,7,747.9345509893456
31480,1,419.7926267281106
31480,2,138.63235294117646
31480,3,959.633611691023
31480,4,774
31480,5,687.2186147186147
31480,6,152.57983193277312
31480,7,296.1775147928994
31482,1,137.841059602649
31482,2,205.60546875
31482,3,426.9547511312217
31482,4,500.25879396984925
31482,5,172.08384146341464
31482,6,289.2091254752852
31482,7,259.92845528455285
31483,1,266.7661909989023
31483,2,331.0328083989501
31483,3,169.34916559691914
31483,4,152.31314432989691
31483,5,348.3387573964497
31483,6,603.1174568965517
31483,7,360.01480484522205
31484,1,2024.9485148514852
31484,2,793.0404624277456
31484,3,629.104513064133
31484,4,1171.2099737532808
31484,5,1011.8251572327044
31484,6,1321
31485,1,233.31381733021078
31485,2,785.0456852791879
31485,3,637.8667452830189
31485,4,776.8537360890302
31485,5,739.9246031746031
31485,6,743.772
31485,7,364.37113402061857
31486,1,691.3430290872618
31486,2,672.1501240694789
31486,3,681.1672354948805
31486,4,727.1013363028953
31486,5,405.30533596837944
31486,6,354.7673716012085
31486,7,452.75474683544303
31487,1,217.13689839572191
31487,2,91.52394775036285
31487,3,221.13484848484848
31487,4,119.84722222222223
31487,5,281.93430656934305
31487,6,160
31487,7,109.94680851063829
31488,1,295.8976897689769
31488,2,380.35346756152126
31488,3,761.5558912386707
31488,4,482.875
31488,5,476.2068965517241
31488,6,415.81929181929183
31488,7,105.91610738255034
31489,1,587.3119777158774
31489,2,2181
31489,3,627.218163869694
31489,4,463.2580919931857
31489,5,756.3581871345029
31489,6,1048.392467789891
31489,7,567.6845386533665
31491,1,424.25531914893617
31491,2,430.0939476061427
31491,3,466.16566866267465
31491,4,555.7173913043479
31491,5,373.03172085646315
31491,6,344.7182320441989
31491,7,224.1661807580175
31494,4,292.875
31495,1,495.34165067178503
31495,2,614.0780911062907
31495,3,548.4375757575758
31495,4,705.2722222222222
31495,5,626.2715328467153
31495,6,559.7453917050691
31495,7,467.12645590682195
31496,1,152.38953488372093
31496,2,347.72838002436055
31496,3,487.81226993865033
31496,4,488.1136890951276
31496,5,425.71371371371373
31496,6,382.5876010781671
31496,7,380.38257575757575
31497,1,1320.1310615989514
31497,2,1235.6268320180384
31497,3,246
31497,4,1195.6898305084746
31497,5,1177.911304347826
31497,6,488.37139107611546
31497,7,297.7110694183865
31498,1,324.8539682539683
31498,2,70.79959100204499
31498,3,278.75052854122623
31498,4,441.7919161676647
31498,5,304.1525974025974
31498,6,399.585518102372
31498,7,295.9475524475524
31499,1,281.8471337579618
31499,2,489.8864426419467
31499,3,64.51336898395722
31499,4,453.0158550396376
31499,5,433.79663056558365
31499,6,446.34603174603177
31499,7,511.36226851851853
31501,1,923
31501,2,627.7885375494071
31501,3,411.2274368231047
31501,5,117
31503,1,156.4588377723971
31503,2,367.7345041322314
31503,3,536.2766169154229
31503,4,342.8060479666319
31503,5,418.9138804457953
31503,6,405.3762486126526
31503,7,367.30509939498705
31504,1,555.5022471910113
31504,2,263.1231638418079
31504,3,445.069573283859
31504,4,523.716723549488
31504,5,408.98553519768564
31504,6,522.557345971564
31504,7,890.4978494623656
31505,1,468.16
31505,2,115.26497277676951
31505,3,290.3430962343096
31505,4,432.35340729001587
31505,5,217.79735682819384
31505,6,245.02180376610505
31505,7,217.42375
31506,1,121.16666666666667
31506,2,118.21397379912663
31506,3,151.01878914405012
31506,4,130.76408787010507
31506,5,228.57733050847457
31506,6,224.0483351235231
31506,7,145.11510791366908
31507,1,269.88363636363636
31507,2,1134.4298941798943
31507,3,269.3463035019455
31507,4,281.94800884955754
31507,5,486.3931203931204
31507,6,426.5685005393743
31507,7,2645.6666666666665
31508,1,257.1944035346097
31508,2,1570.5
31508,3,118.61350844277673
31508,5,152.13333333333333
31508,6,261.6354166666667
31509,1,1532
31509,2,227.4975369458128
31509,3,906
31509,4,1371
31509,7,158
31510,1,293.0651872399445
31510,2,397.755421686747
31510,3,363.7003444316877
31510,4,580.8658109684948
31510,5,544.1591657519209
31510,6,608.0010615711253
31510,7,492.16615698267077
31511,1,282.519940915805
31511,2,9518
31511,3,578.7625145518044
31511,4,476.9917864476386
31511,5,148.45454545454547
31511,6,333.64772727272725
31511,7,271.54128440366975
31512,1,81.98461538461538
31512,2,346.6592517694641
31512,3,470.0221402214022
31512,4,828.8071216617211
31512,5,491.9643947100712
31512,6,359.14016736401675
31512,7,122.15277777777777
31514,1,301.61660978384526
31514,2,243.87351778656125
31514,3,288.14651493598865
31514,4,287.98704663212436
31514,5,146.13846153846154
31514,6,195.1593023255814
31514,7,175.86157253599114
31515,1,473.14654002713706
31515,2,466.36235038084874
31515,3,334.03714285714284
31515,4,489.5809628008753
31515,5,46.97872340425532
31515,6,533.8725146198831
31515,7,49.54838709677419
31516,1,492.9520123839009
31516,2,474.9601226993865
31516,3,492.1156626506024
31516,4,214.912265758092
31516,5,321.2851282051282
31516,6,182.74820143884892
31516,7,522.4767726161369
31518,1,79.54489795918367
31518,2,221.6031496062992
31518,3,150.48927477017364
31518,4,170.28971962616822
31518,5,270.0422077922078
31518,6,188.07761529808775
31518,7,314.50943396226415
31519,1,145.17233560090702
31519,2,205.11144278606966
31519,3,158.90672963400237
31519,4,101.1356993736952
31519,5,169.71446229913474
31519,6,172.11855670103094
31519,7,188.4271137026239
31520,1,540.8226804123711
31520,2,686.5250737463127
31520,3,1878.4878048780488
31520,4,620.3957307060755
31520,5,819.8065967016491
31520,6,412.6126126126126
31520,7,480.84178187403995
31521,1,198.4530612244898
31521,2,187.01006711409397
31521,3,216.4254143646409
31521,4,252.9873417721519
31521,5,279.87943262411346
31521,6,162.03739316239316
31521,7,492.9109947643979
31522,1,277.960113960114
